"","X","Address","lon","lat","AddressTrimmed"
"210",23,"Valenton, Île-de-France, 94460  ",2.4619117,48.7506702,"Valenton, Île-de-France, 94460  "
"211",25,"Rungis, Île-de-France, 94150  ",2.349936,48.749358,"Rungis, Île-de-France, 94150  "
"212",27,"Ormesson, 94490  ",2.5379553,48.7842128,"Ormesson, 94490  "
"213",29,"Barenton, Normandy, 50720  ",-0.832288,48.599457,"Barenton, Normandy, 50720  "
"214",31,"Equeurdreville Hainnevill, Normandie, 50120  ",-1.6821972,49.6432256,"Equeurdreville Hainnevill, Normandie, 50120  "
"215",33,"Zonza, Corse, 20124  ",9.171863,41.7496078,"Zonza, Corse, 20124  "
"216",35,"Barri, Languedoc-Roussillon-Midi-Pyrénées, France  ",3.2583626,43.5912356,"Barri, Languedoc-Roussillon-Midi-Pyrénées, France  "
"217",37,"Rodez, Languedoc-Roussillon-Midi-Pyrénées, 12000  ",2.5742907,44.3467485,"Rodez, Languedoc-Roussillon-Midi-Pyrénées, 12000  "
"218",39,"Montpon Menesterol, Aquitaine-Limousin-Poitou-Charentes, 24700  ",0.162,45.009274,"Montpon Menesterol, Aquitaine-Limousin-Poitou-Charentes, 24700  "
"219",41,"Metz, Alsace-Champagne-Ardenne-Lorraine, 57000  ",6.1757236,49.1193074,"Metz, Alsace-Champagne-Ardenne-Lorraine, 57000  "
"220",43,"Aixe sur Vienne, Aquitaine-Limousin-Poitou-Charentes, 87700  ",1.134253,45.795444,"Aixe sur Vienne, Aquitaine-Limousin-Poitou-Charentes, 87700  "
"221",45,"Lillebonne, Normandie, 76170  ",0.5344584,49.5188773,"Lillebonne, Normandie, 76170  "
"222",47,"Les Pennes Mirabeau, 13170  ",5.3207069,43.4083231,"Les Pennes Mirabeau, 13170  "
"223",49,"Colpo, Bretagne, 56390  ",-2.810974,47.817937,"Colpo, Bretagne, 56390  "
"224",51,"Port Louis, Bretagne, 56290  ",-3.3530506,47.7124296,"Port Louis, Bretagne, 56290  "
"225",53,"Le Faouet, 56320  ",-3.490045,48.032362,"Le Faouet, 56320  "
"226",55,"Lillebonne, Normandie, 76170  ",0.5344584,49.5188773,"Lillebonne, Normandie, 76170  "
"227",57,"Becherel, Brittany, 35190  ",-1.945772,48.296455,"Becherel, Brittany, 35190  "
"228",59,"Tinteniac, Bretagne, 35190  ",-1.83519,48.328863,"Tinteniac, Bretagne, 35190  "
"229",61,"Argentre Du Plessis, Brittany, 35370  ",-1.148312,48.057315,"Argentre Du Plessis, Brittany, 35370  "
"230",63,"Nice, 6100  ",7.2619532,43.7101728,"Nice, 6100  "
"231",65,"Antibes, 6600  ",7.125102,43.580418,"Antibes, 6600  "
"232",67,"Olonzac, Languedoc-Roussillon Midi-Pyrénées, 34 210  ",2.7301129,43.284351,"Olonzac, Languedoc-Roussillon Midi-Pyrénées, 34 210  "
"233",69,"Montarnaud, Languedoc-Roussillon Midi-Pyrénées, 34570  ",3.69797,43.649322,"Montarnaud, Languedoc-Roussillon Midi-Pyrénées, 34570  "
"234",71,"Belarc les Bains, 34 540  ",2.3522302,48.863845,"Belarc les Bains, 34 540  "
"235",73,"Charzais, Pays de la Loire, 85200  ",-0.773514,46.467915,"Charzais, Pays de la Loire, 85200  "
"236",75,"Dunkerque, Nord-Pas-de-Calais Picardie, 59240  ",2.4062944,51.0450181,"Dunkerque, Nord-Pas-de-Calais Picardie, 59240  "
"237",77,"Lompret, Nord-Pas-de-Calais-Picardie, France  ",2.990453,50.669529,"Lompret, Nord-Pas-de-Calais-Picardie, France  "
"238",79,"Notre Dame de Gravenchon, Normandie, 76330  ",0.5927844,49.4654249,"Notre Dame de Gravenchon, Normandie, 76330  "
"239",81,"Criquetot L'Esneval, 76280  ",0.265907,49.643405,"Criquetot L'Esneval, 76280  "
"240",83,"Le Havre, Normandie, 76600  ",0.1639479,49.476996,"Le Havre, Normandie, 76600  "
"241",85,"Saint Dizier, Alsace-Champagne-Ardenne-Lorraine, 52100  ",4.947418,48.637692,"Saint Dizier, Alsace-Champagne-Ardenne-Lorraine, 52100  "
"242",87,"Cabasse, 83340  ",6.230598,43.428192,"Cabasse, 83340  "
"243",89,"Taradeau, 83460  ",6.4274889,43.454507,"Taradeau, 83460  "
"244",91,"Gassin/La Croix Valmer, 83420  ",6.5836774,43.1933446,"Gassin/La Croix Valmer, 83420  "
"245",93,"Saint Tropez, 83990  ",6.6407109,43.2676808,"Saint Tropez, 83990  "
"246",95,"Semur En Auxois, Bourgogne Franche-Comté, 24140  ",4.33234,47.490238,"Semur En Auxois, Bourgogne Franche-Comté, 24140  "
"247",97,"Ablon Sur Seine, Île-de-France, 94480  ",2.422815,48.723604,"Ablon Sur Seine, Île-de-France, 94480  "
"248",99,"Sourdeval, Normandie, 50150  ",-0.923823,48.724336,"Sourdeval, Normandie, 50150  "
"249",101,"Vitry le Francois, Alsace-Champagne-Ardenne-Lorraine, 51300  ",4.585745,48.726087,"Vitry le Francois, Alsace-Champagne-Ardenne-Lorraine, 51300  "
"250",103,"Auneuil, Nord-Pas-de-Calais-Picardie, 60390 View ListingClick To Load More Results Find A Church By NameChurch name:Enter any location:Search Now Featured AdvertisersCBD Superstore > use code 'CatholicLife' -->",2.00072,49.369749,"Auneuil, Nord-Pas-de-Calais-Picardie, 60390 "
"251",5,"Tricot, Nord-Pas-de-Calais Picardie, 60420  ",2.585645,49.561685,"Tricot, Nord-Pas-de-Calais Picardie, 60420  "
"252",7,"Formerie, Nord-Pas-de-Calais-Picardie, 60220  ",1.729766,49.65046,"Formerie, Nord-Pas-de-Calais-Picardie, 60220  "
"253",9,"Senlis, Nord-Pas-de-Calais Picardie, 60300  ",2.583212,49.205164,"Senlis, Nord-Pas-de-Calais Picardie, 60300  "
"254",11,"Bretteville Sur Odon, Normandy, 14760  ",-0.4175615,49.1770252,"Bretteville Sur Odon, Normandy, 14760  "
"255",13,"Benouville, Normandy, 14970  ",-0.2877149,49.2483089,"Benouville, Normandy, 14970  "
"256",15,"Jurques, Normandy, 14260  ",-0.7414039,49.017506,"Jurques, Normandy, 14260  "
"257",17,"Vire, Normandie, 14500  ",-0.888482,48.837781,"Vire, Normandie, 14500  "
"258",19,"Vassy, Normandie, 14410  ",-0.676814,48.852945,"Vassy, Normandie, 14410  "
"259",21,"Saint Marie Laumont, Normandy, 14350  ",-0.89984,48.921045,"Saint Marie Laumont, Normandy, 14350  "
"260",23,"Evrecy, Normandie, 14210  ",-0.502835,49.09901,"Evrecy, Normandie, 14210  "
"261",25,"Colleville Sur Mer, Normandy, 14710  ",-0.844039,49.348608,"Colleville Sur Mer, Normandy, 14710  "
"262",27,"Neuilly La Foret, Normandy, 14230  ",-1.0996189,49.27226,"Neuilly La Foret, Normandy, 14230  "
"263",29,"La Cambe, Normandy, 14230  ",-1.0036426,49.3424899,"La Cambe, Normandy, 14230  "
"264",31,"Orbec, Normandie, 14290  ",0.404883,49.020823,"Orbec, Normandie, 14290  "
"265",33,"Dozule, Normandie, 14430  ",-0.044615,49.230945,"Dozule, Normandie, 14430  "
"266",35,"Vieux, Normandy, 14930  ",-0.433981,49.106889,"Vieux, Normandy, 14930  "
"267",37,"Bayeux, Normandy, 14400  ",-0.70314,49.276437,"Bayeux, Normandy, 14400  "
"268",39,"Ham, Nord-Pas-de-Calais Picardie, 80400  ",3.072472,49.74845,"Ham, Nord-Pas-de-Calais Picardie, 80400  "
"269",41,"Angles, Pays de la Loire, 81260  ",-1.403055,46.408491,"Angles, Pays de la Loire, 81260  "
"270",43,"Alban, Languedoc-Roussillon-Midi-Pyrénées, 81250  ",2.459442,43.888715,"Alban, Languedoc-Roussillon-Midi-Pyrénées, 81250  "
"271",45,"Orgon, 13660  ",5.0286488,43.7855819,"Orgon, 13660  "
"272",47,"Berre L'Etang, 13130  ",5.1536327,43.5120319,"Berre L'Etang, 13130  "
"273",49,"Cabries, 13480  ",5.3416255,43.4457956,"Cabries, 13480  "
"274",51,"Gardanne, 13120  ",5.4672962,43.4590719,"Gardanne, 13120  "
"275",53,"Puy Sainte Reparade, 13610  ",5.435206,43.66283,"Puy Sainte Reparade, 13610  "
"276",55,"Puyricard, 13540  ",5.3697519,43.5957654,"Puyricard, 13540  "
"277",57,"Les Pennes Mirabeau, 13170  ",5.3207069,43.4083231,"Les Pennes Mirabeau, 13170  "
"278",59,"Paris, Île-de-France, 75016  ",2.2487626,48.8530933,"Paris, Île-de-France, 75016  "
"279",61,"Balaruc Les Bains, Languedoc-Roussillon-Midi-Pyrénées, 34540  ",3.6758424,43.4366418,"Balaruc Les Bains, Languedoc-Roussillon-Midi-Pyrénées, 34540  "
"280",63,"Lunel, Languedoc-Roussillon Midi-Pyrénées, 34400  ",4.135366,43.67445,"Lunel, Languedoc-Roussillon Midi-Pyrénées, 34400  "
"281",65,"Olonzac, Languedoc-Roussillon Midi-Pyrénées, 34210  ",2.7301129,43.284351,"Olonzac, Languedoc-Roussillon Midi-Pyrénées, 34210  "
"282",67,"Lavardac, Aquitaine-Limousin-Poitou-Charentes, 47230  ",0.295805,44.1772769,"Lavardac, Aquitaine-Limousin-Poitou-Charentes, 47230  "
"283",69,"La Ferte Alais, Île-de-France, 91590  ",2.348072,48.481582,"La Ferte Alais, Île-de-France, 91590  "
"284",71,"Carry Le Rouet, 13620  ",5.151576,43.330673,"Carry Le Rouet, 13620  "
"285",73,"Lambesc, 13410  ",5.2579968,43.6605973,"Lambesc, 13410  "
"286",75,"Blesle, Auvergne-Rhône-Alpes, 43250  ",3.3041653,45.3974407,"Blesle, Auvergne-Rhône-Alpes, 43250  "
"287",77,"Lavoute Chilhac, Auvergne-Rhône-Alpes, 43250  ",3.401795,45.147678,"Lavoute Chilhac, Auvergne-Rhône-Alpes, 43250  "
"288",79,"Chef Boutonne, 79110  ",-0.073412,46.110408,"Chef Boutonne, 79110  "
"289",81,"Thenezay, Aquitaine-Limousin-Poitou-Charentes, 79390  ",-0.02813,46.720108,"Thenezay, Aquitaine-Limousin-Poitou-Charentes, 79390  "
"290",83,"Audierne, Brittany, 29770  ",-4.562468,48.024744,"Audierne, Brittany, 29770  "
"291",85,"Audincourt, Bourgogne-Franche-Comté, 25400  ",6.8528213,47.4852663,"Audincourt, Bourgogne-Franche-Comté, 25400  "
"292",87,"La Cr, Languedoc-Roussillon Midi-Pyrénées, 79260  ",3.2583626,43.5912356,"La Cr, Languedoc-Roussillon Midi-Pyrénées, 79260  "
"293",89,"Martaize, Aquitaine-Limousin-Poitou-Charentes, 86330  ",0.060126,46.916492,"Martaize, Aquitaine-Limousin-Poitou-Charentes, 86330  "
"294",91,"Aumont, Bourgogne-Franche-Comté, 48130  ",5.633486,46.909936,"Aumont, Bourgogne-Franche-Comté, 48130  "
"295",93,"Aurec Sur Loire, Auvergne-Rhône-Alpes, 43250  ",4.200829,45.369468,"Aurec Sur Loire, Auvergne-Rhône-Alpes, 43250  "
"296",95,"Auriol, 13390  ",5.6668306,43.3628502,"Auriol, 13390  "
"297",97,"Auroux, Languedoc-Roussillon-Midi-Pyrénées, 48300  ",3.727104,44.752946,"Auroux, Languedoc-Roussillon-Midi-Pyrénées, 48300  "
"298",99,"Autechaux, Bourgogne-Franche-Comté, 90000  ",6.384494,47.378738,"Autechaux, Bourgogne-Franche-Comté, 90000  "
"299",101,"Venteuges, Auvergne-Rhône-Alpes, 43250  ",3.498495,44.985902,"Venteuges, Auvergne-Rhône-Alpes, 43250  "
"300",103,"Blesle, Auvergne-Rhône-Alpes, 43250 View ListingClick To Load More Results Find A Church By NameChurch name:Enter any location:Search Now Featured AdvertisersCBD Superstore > use code 'CatholicLife' -->",3.170256,45.318937,"Blesle, Auvergne-Rhône-Alpes, 43250 "
"301",5,"Brebotte, Bourgogne-Franche-Comté, 90140  ",6.976492,47.579501,"Brebotte, Bourgogne-Franche-Comté, 90140  "
"302",7,"Saugues, Auvergne-Rhône-Alpes, 43250  ",3.546566,44.96027,"Saugues, Auvergne-Rhône-Alpes, 43250  "
"303",9,"Giromagny, Bourgogne Franche-Comté, 90200  ",6.825333,47.741786,"Giromagny, Bourgogne Franche-Comté, 90200  "
"304",11,"La Canourgue, Languedoc-Roussillon Midi-Pyrénées, 48500  ",3.214921,44.431036,"La Canourgue, Languedoc-Roussillon Midi-Pyrénées, 48500  "
"305",13,"Auxonne, Bourgogne-Franche-Comté, 21130  ",5.388925,47.193543,"Auxonne, Bourgogne-Franche-Comté, 21130  "
"306",15,"Bonneuil Matours, Aquitaine-Limousin-Poitou-Charentes, 86210  ",0.570476,46.679826,"Bonneuil Matours, Aquitaine-Limousin-Poitou-Charentes, 86210  "
"307",17,"L'Isle Jourdain, 86150  ",0.688192,46.236319,"L'Isle Jourdain, 86150  "
"308",19,"Brioux Sur Boutonne, Aquitaine-Limousin-Poitou-Charentes, 79170  ",-0.220058,46.141353,"Brioux Sur Boutonne, Aquitaine-Limousin-Poitou-Charentes, 79170  "
"309",21,"Airvault, Aquitaine-Limousin-Poitou-Charentes, 79600  ",-0.138802,46.82465,"Airvault, Aquitaine-Limousin-Poitou-Charentes, 79600  "
"310",23,"Buxerolles, Aquitaine-Limousin-Poitou-Charentes, 86180  ",0.3715924,46.6072018,"Buxerolles, Aquitaine-Limousin-Poitou-Charentes, 86180  "
"311",25,"La Mothe Saint Heray, Aquitaine-Limousin-Poitou-Charentes, 79800  ",-0.112998,46.360621,"La Mothe Saint Heray, Aquitaine-Limousin-Poitou-Charentes, 79800  "
"312",27,"Avord, Centre-Val de Loire, 18520  ",2.652172,47.032962,"Avord, Centre-Val de Loire, 18520  "
"313",29,"Vouille, Aquitaine-Limousin-Poitou-Charentes, 86190  ",0.167691,46.638289,"Vouille, Aquitaine-Limousin-Poitou-Charentes, 86190  "
"314",31,"La Cr, Languedoc-Roussillon Midi-Pyrénées, 79260  ",3.2583626,43.5912356,"La Cr, Languedoc-Roussillon Midi-Pyrénées, 79260  "
"315",33,"Secondigny, Aquitaine-Limousin-Poitou-Charentes, 79130  ",-0.419677,46.610622,"Secondigny, Aquitaine-Limousin-Poitou-Charentes, 79130  "
"316",35,"Fontannes, Auvergne-Rhône-Alpes, 43250  ",3.520306,45.270129,"Fontannes, Auvergne-Rhône-Alpes, 43250  "
"317",37,"Vouille, Aquitaine-Limousin-Poitou-Charentes, 86190  ",0.167691,46.638289,"Vouille, Aquitaine-Limousin-Poitou-Charentes, 86190  "
"318",39,"Le Busseau, Aquitaine-Limousin-Poitou-Charentes, 79240  ",-0.594863,46.580502,"Le Busseau, Aquitaine-Limousin-Poitou-Charentes, 79240  "
"319",41,"Charroux, 86250  ",0.402332,46.144503,"Charroux, 86250  "
"320",43,"Echire, Aquitaine-Limousin-Poitou-Charentes, 79410  ",-0.414941,46.391519,"Echire, Aquitaine-Limousin-Poitou-Charentes, 79410  "
"321",45,"Badaroux, Languedoc-Roussillon-Midi-Pyrénées, 48000  ",3.550333,44.536216,"Badaroux, Languedoc-Roussillon-Midi-Pyrénées, 48000  "
"322",47,"Bages, Languedoc-Roussillon-Midi-Pyrénées, 66670  ",2.896853,42.6061369,"Bages, Languedoc-Roussillon-Midi-Pyrénées, 66670  "
"323",49,"Bagnac Sur Cele, Languedoc-Roussillon-Midi-Pyrénées, 46270  ",2.158033,44.665512,"Bagnac Sur Cele, Languedoc-Roussillon-Midi-Pyrénées, 46270  "
"324",51,"Luchon, Languedoc-Roussillon Midi-Pyrénées, 31110  ",0.592943,42.788963,"Luchon, Languedoc-Roussillon Midi-Pyrénées, 31110  "
"325",53,"Bouille Loretz, Aquitaine-Limousin-Poitou-Charentes, 79290  ",-0.2716779,47.07826,"Bouille Loretz, Aquitaine-Limousin-Poitou-Charentes, 79290  "
"326",55,"Bagnols Sur C, 30100  ",4.6165137,44.1585644,"Bagnols Sur C, 30100  "
"327",57,"Bagnols Les Bains, Languedoc-Roussillon-Midi-Pyrénées, 48190  ",3.666611,44.50441,"Bagnols Les Bains, Languedoc-Roussillon-Midi-Pyrénées, 48190  "
"328",59,"Bahlenheim,   ",7.513882,48.586836,"Bahlenheim,   "
"329",61,"Bains, Auvergne-Rhône-Alpes, 43250  ",3.319488,45.4051509,"Bains, Auvergne-Rhône-Alpes, 43250  "
"330",63,"Baixas, Languedoc-Roussillon-Midi-Pyrénées, 66390  ",2.809621,42.749683,"Baixas, Languedoc-Roussillon-Midi-Pyrénées, 66390  "
"331",65,"Ballon, Pays de la Loire, 72290  ",0.232937,48.175131,"Ballon, Pays de la Loire, 72290  "
"332",67,"Balma, Languedoc-Roussillon-Midi-Pyrénées, 31130  ",1.489771,43.62859,"Balma, Languedoc-Roussillon-Midi-Pyrénées, 31130  "
"333",69,"Balsieges, Languedoc-Roussillon-Midi-Pyrénées, 48000  ",3.456436,44.481937,"Balsieges, Languedoc-Roussillon-Midi-Pyrénées, 48000  "
"334",71,"Baltzenheim, Alsace-Champagne-Ardenne-Lorraine, France  ",7.556432,48.093282,"Baltzenheim, Alsace-Champagne-Ardenne-Lorraine, France  "
"335",73,"Vagney, Alsace-Champagne-Ardenne-Lorraine, 88120  ",6.716075,48.008741,"Vagney, Alsace-Champagne-Ardenne-Lorraine, 88120  "
"336",75,"La Canourgue, Languedoc-Roussillon Midi-Pyrénées, 48500  ",3.214921,44.431036,"La Canourgue, Languedoc-Roussillon Midi-Pyrénées, 48500  "
"337",77,"Bannalec, Brittany, 29380  ",-3.69575,47.932487,"Bannalec, Brittany, 29380  "
"338",79,"Banvillars, Bourgogne-Franche-Comté, 90800  ",6.814636,47.591716,"Banvillars, Bourgogne-Franche-Comté, 90800  "
"339",81,"Banyuls Sur Mer, Languedoc-Roussillon-Midi-Pyrénées, 66650  ",3.1077277,42.4599115,"Banyuls Sur Mer, Languedoc-Roussillon-Midi-Pyrénées, 66650  "
"340",83,"Landos, 43250  ",3.830124,44.843106,"Landos, 43250  "
"341",85,"Barjac, Languedoc-Roussillon-Midi-Pyrénées, 30430  ",4.346431,44.308435,"Barjac, Languedoc-Roussillon-Midi-Pyrénées, 30430  "
"342",87,"Barjac, Languedoc-Roussillon-Midi-Pyrénées, 48000  ",4.346431,44.308435,"Barjac, Languedoc-Roussillon-Midi-Pyrénées, 48000  "
"343",89,"Barjols,   ",6.00775,43.557156,"Barjols,   "
"344",91,"Barre Les Cevennes, Languedoc-Roussillon-Midi-Pyrénées, 48400  ",3.653315,44.244803,"Barre Les Cevennes, Languedoc-Roussillon-Midi-Pyrénées, 48400  "
"345",93,"La Roche Posay, Aquitaine-Limousin-Poitou-Charentes, 86270  ",0.812671,46.786474,"La Roche Posay, Aquitaine-Limousin-Poitou-Charentes, 86270  "
"346",95,"Saint Denis, Île-de-France, 93200  ",2.3602401,48.9156028,"Saint Denis, Île-de-France, 93200  "
"347",97,"Mauriac, Auvergne-Rhône-Alpes, 15200  ",2.3366114,45.2199787,"Mauriac, Auvergne-Rhône-Alpes, 15200  "
"348",99,"Quintin, Bretagne, 22800  ",-2.908722,48.403411,"Quintin, Bretagne, 22800  "
"349",101,"Marseille, 13281  ",5.36978,43.296482,"Marseille, 13281  "
"350",103,"Paris, Île-de-France, 75018 View ListingClick To Load More Results Find A Church By NameChurch name:Enter any location:Search Now Featured AdvertisersCBD Superstore > use code 'CatholicLife' -->",2.3529867,48.891305,"Paris, Île-de-France, 75018 "
"351",5,"Epinal, Alsace-Champagne-Ardenne-Lorraine, 88000  ",6.449403,48.172402,"Epinal, Alsace-Champagne-Ardenne-Lorraine, 88000  "
"352",7,"Annecy, Auvergne-Rhône-Alpes, 74000  ",6.1251614,45.8971718,"Annecy, Auvergne-Rhône-Alpes, 74000  "
"353",9,"Ceaux En Loudun, Aquitaine-Limousin-Poitou-Charentes, 86200  ",0.239794,47.025621,"Ceaux En Loudun, Aquitaine-Limousin-Poitou-Charentes, 86200  "
"354",11,"Foix, Languedoc-Roussillon Midi-Pyrénées, 9000  ",1.605232,42.964127,"Foix, Languedoc-Roussillon Midi-Pyrénées, 9000  "
"355",13,"Baugy, Centre-Val de Loire, 18800  ",2.7282449,47.08103,"Baugy, Centre-Val de Loire, 18800  "
"356",15,"Baye, Brittany, 29300  ",-3.605457,47.857852,"Baye, Brittany, 29300  "
"357",17,"Bazouges sur le Loir, Pays de la Loire, 72200  ",-0.171745,47.689551,"Bazouges sur le Loir, Pays de la Loire, 72200  "
"358",19,"Beaucaire, Languedoc-Roussillon-Midi-Pyrénées, 30300  ",4.5953134,43.7529748,"Beaucaire, Languedoc-Roussillon-Midi-Pyrénées, 30300  "
"359",21,"Beaucourt, Bourgogne-Franche-Comté, 90500  ",6.9343394,47.480357,"Beaucourt, Bourgogne-Franche-Comté, 90500  "
"360",23,"Aubagne, 13400  ",5.5722297,43.3001055,"Aubagne, 13400  "
"361",25,"Rosieres, Nord-Pas-de-Calais Picardie, 43250  ",2.78094,49.188736,"Rosieres, Nord-Pas-de-Calais Picardie, 43250  "
"362",27,"Chiche, Aquitaine-Limousin-Poitou-Charentes, 79350  ",-0.358881,46.7963359,"Chiche, Aquitaine-Limousin-Poitou-Charentes, 79350  "
"363",29,"Mazi, 79310  ",-0.2962549,46.5351374,"Mazi, 79310  "
"364",31,"Naintre, Aquitaine-Limousin-Poitou-Charentes, 86530  ",0.4872346,46.7568419,"Naintre, Aquitaine-Limousin-Poitou-Charentes, 86530  "
"365",33,"Brioude, Auvergne-Rhône-Alpes, 43250  ",3.3041653,45.3974407,"Brioude, Auvergne-Rhône-Alpes, 43250  "
"366",35,"Beaumont de Pertuis, 84120  ",5.688886,43.737653,"Beaumont de Pertuis, 84120  "
"367",37,"Beaumont sur Sarthe, Pays de la Loire, 72170  ",0.125846,48.225911,"Beaumont sur Sarthe, Pays de la Loire, 72170  "
"368",39,"Craponne, Auvergne-Rhône-Alpes, 43500  ",3.845037,45.330005,"Craponne, Auvergne-Rhône-Alpes, 43500  "
"369",41,"Beauregard, Auvergne-Rhône-Alpes, 48130  ",3.299421,45.812869,"Beauregard, Auvergne-Rhône-Alpes, 48130  "
"370",43,"Celles Sur Belle, Aquitaine-Limousin-Poitou-Charentes, 79370  ",-0.213111,46.260198,"Celles Sur Belle, Aquitaine-Limousin-Poitou-Charentes, 79370  "
"371",45,"Frontenay Rohan Rohan, Aquitaine-Limousin-Poitou-Charentes, 79270  ",-0.539758,46.25392,"Frontenay Rohan Rohan, Aquitaine-Limousin-Poitou-Charentes, 79270  "
"372",47,"Yssingeaux, Auvergne-Rhône-Alpes, 43250  ",4.123734,45.142667,"Yssingeaux, Auvergne-Rhône-Alpes, 43250  "
"373",49,"Bas En Basset, Auvergne-Rhône-Alpes, 43250  ",4.109558,45.305846,"Bas En Basset, Auvergne-Rhône-Alpes, 43250  "
"374",51,"Becus, Languedoc-Roussillon Midi-Pyrénées, 48200  ",3.140604,44.788837,"Becus, Languedoc-Roussillon Midi-Pyrénées, 48200  "
"375",53,"Bedoues, Languedoc-Roussillon-Midi-Pyrénées, 48400  ",3.604151,44.340217,"Bedoues, Languedoc-Roussillon-Midi-Pyrénées, 48400  "
"376",55,"Villeneuve D'Olmes, 9300  ",1.821511,42.9070449,"Villeneuve D'Olmes, 9300  "
"377",57,"Belfort, Bourgogne-Franche-Comté, 90000  ",6.8437053,47.6437604,"Belfort, Bourgogne-Franche-Comté, 90000  "
"378",59,"Belfort, Bourgogne-Franche-Comté, 90000  ",6.8437053,47.6437604,"Belfort, Bourgogne-Franche-Comté, 90000  "
"379",61,"Valdoie, Bourgogne Franche-Comté, 90300  ",6.846855,47.672379,"Valdoie, Bourgogne Franche-Comté, 90300  "
"380",63,"Marseille, 13003  ",5.3808683,43.3116714,"Marseille, 13003  "
"381",65,"Bonneuil Matours, Aquitaine-Limousin-Poitou-Charentes, 86210  ",0.570476,46.679826,"Bonneuil Matours, Aquitaine-Limousin-Poitou-Charentes, 86210  "
"382",67,"Bellegarde, Languedoc-Roussillon-Midi-Pyrénées, 30127  ",4.5005808,43.7598202,"Bellegarde, Languedoc-Roussillon-Midi-Pyrénées, 30127  "
"383",69,"Clairvaux Les Lacs, Bourgogne-Franche-Comté, 39130  ",5.751053,46.576233,"Clairvaux Les Lacs, Bourgogne-Franche-Comté, 39130  "
"384",71,"Frontenay Rohan Rohan, Aquitaine-Limousin-Poitou-Charentes, 79270  ",-0.539758,46.25392,"Frontenay Rohan Rohan, Aquitaine-Limousin-Poitou-Charentes, 79270  "
"385",73,"Bellevue La Montagne, Auvergne-Rhône-Alpes, 43160  ",3.820067,45.220121,"Bellevue La Montagne, Auvergne-Rhône-Alpes, 43160  "
"386",75,"Mende, Languedoc-Roussillon Midi-Pyrénées, 48000  ",3.501873,44.517611,"Mende, Languedoc-Roussillon Midi-Pyrénées, 48000  "
"387",77,"Vouille, Aquitaine-Limousin-Poitou-Charentes, 86190  ",0.167691,46.638289,"Vouille, Aquitaine-Limousin-Poitou-Charentes, 86190  "
"388",79,"La Chaise Dieu, Auvergne-Rhône-Alpes, 43160  ",3.695845,45.320631,"La Chaise Dieu, Auvergne-Rhône-Alpes, 43160  "
"389",81,"Les Monts Verts, Languedoc-Roussillon Midi-Pyrénées, 48200  ",3.2281983,44.8518099,"Les Monts Verts, Languedoc-Roussillon Midi-Pyrénées, 48200  "
